('548b95d4-ac85-4264-ba1e-bde5f3681517', 'email'),
('ca0b4e95-3578-4e3d-98d6-c18dfae2b1c2', 'NIP'),
('188b3557-f0ec-4a58-913e-db5725c4ec7d', 'pesel'),
('a9f6343c-9ba4-4782-9115-39e49ee0fd80', 'email'),
('39e7b09a-84e7-4b37-a1e3-afd552adc46f', 'adres'),
('eec853ef-5254-4180-908a-1748349e24b8', 'telefon'),
('7566d9d5-2a7b-420b-b8e0-ae30f1947dbb', 'NIP'),
('d98be9d3-26d5-444a-952a-ffddf5045f27', 'pesel'),
('01cb3535-cfa1-4619-bf6f-189b009a6d81', 'email'),
('0776c10b-57ce-46d1-96d2-7ab5a7f69f03', 'adres'),
('8a85d826-7dd1-4b2c-9989-3e32e2da3f17', 'telefon'),
('e2380d5a-a730-4f4c-92f5-f0b4cdd49d15', 'NIP'),
('e3d1259a-a2d7-4970-8811-72695904c3dc', 'pesel'),
('3531cb3d-844e-442b-ad49-9f58228627a9', 'email'),
('e7c1f100-9869-40d2-971f-fde0f9efd7a3', 'adres'),
('05b1edd6-a67b-4583-b2b1-d1f840f2c525', 'telefon'),
('2cd82c1b-7c04-4a59-8eac-0e972f5b779c', 'NIP'),
('71b9e64d-78b3-48f5-83a3-65077d30c009', 'pesel'),
('5d2a494e-6a81-45d2-9ead-75a3c94acf08', 'email'),
('1f16b1b3-7f92-4c44-82b9-998136d5d76e', 'adres'),
('f8330c71-24d7-4747-81f8-8ea6e06c82ba', 'telefon'),
('e3f0f5e1-dc6b-4829-a6a4-56bc3d48a3da', 'NIP'),
('8858216a-27b4-4877-a5a3-1c7076db691b', 'pesel'),
('84ff5cae-73d2-4d97-afa9-047c07e9e9a9', 'email'),
('1adec9ec-3c16-4eaa-8c98-33c3b9e662d8', 'adres'),
('8278fbf6-d217-430e-9228-7531e0c89f5a', 'telefon'),
('db48d633-69e9-4a22-bfb7-bdf5b7c40233', 'NIP'),
('4fe26ab8-2800-452b-949a-f2350ec23c93', 'pesel'),
('c68d8bda-da99-47bf-804a-6237498f2ca2', 'email'),
('8a70295a-4b9a-491b-95d5-e06bd6045d9b', 'adres'),
('3e8e3369-c907-408c-8b40-b142b4d2652d', 'telefon'),
('85f36be1-12a9-4278-9043-f91567f5f970', 'NIP'),
('832a50e6-407b-430e-bf22-495fd033f77d', 'pesel'),
('b0515535-1bd3-4162-88e1-e9d8645bb339', 'email'),
('d5e82928-3fe0-40ea-bb45-6d6949344d88', 'adres'),
('f070a2d7-8998-4043-82d7-ab8e8d33c796', 'telefon'),
('58a0117d-6436-421e-9e58-9655271a9ac2', 'NIP'),
('46196948-b9ee-4db4-9d40-c84dcf388c3a', 'pesel'),
('acaf5c2b-7c37-4573-9be3-b317a816c2b4', 'email'),
('fa231e9d-59c5-45f6-a174-5d88d2fa44c8', 'adres'),
('e218fbfb-5c96-4d54-9f60-e1d60353f84b', 'telefon'),
('ba1ca8c1-c845-4ab4-bda4-3b8f6907cc45', 'NIP'),
('5cdb0145-7761-443b-81ae-534608678590', 'pesel'),
('90860ffd-96aa-436e-9d94-3ee039a410dc', 'email'),
('2c785a7f-26cf-4fc1-a381-e380a214feb4', 'adres'),
('1d814068-fa75-481f-bdb5-a9a5eb09477d', 'telefon'),
('c88b5cc8-f906-44cf-b0dd-5b6445868cb7', 'NIP'),
('c23c1c3a-5179-4e84-92a2-6d54da662c3b', 'pesel'),
('e1094bce-f063-4ec8-b18d-e2414051c48b', 'email'),
('76504fe0-a72b-435f-b875-d6429af9bf39', 'adres'),
('5e8a0b76-71fb-4ae1-ab9b-ed15f02974ae', 'telefon'),
('922ad1e2-e63a-430a-bc72-0d504fc6a955', 'NIP'),
('16c7be21-d93b-4c8b-8ddc-3d97f63e5139', 'pesel'),
('35c9111d-239c-4e8b-911f-0982562ff7a6', 'email'),
('546ce1a8-302f-42e5-b2f1-e35365720579', 'adres'),
('d11936cf-6376-4562-b5ad-2d289d97fdfc', 'telefon'),
('7b98f727-ee1d-4ba7-b617-5816cd0be091', 'NIP'),
('3d75517b-f2ed-481c-9391-9d3fd1b633bf', 'pesel'),
('720ba157-0a1e-415e-aeac-4f49d8dd1c34', 'email'),
('2b15280a-71e9-4d12-9be5-b677a1428de0', 'adres'),
('987056ef-ce40-47c8-a50b-53d254869f24', 'telefon'),
('4287a2b8-e26a-49e3-ab7a-cf2f25b18759', 'NIP'),
('e826f519-d0aa-46ca-9c72-d28e7dfe9678', 'pesel'),
('83d0a66b-023d-47c8-af22-d3d92708d73d', 'email'),
('207de424-9ca7-4c78-9e0d-ce82c81ff73a', 'adres'),
('ba55675a-ef71-4c6f-9172-31c6494414b3', 'telefon'),
('23456710-b0fa-4ffd-bbff-05cad3153e77', 'NIP'),
('9ca1257b-5298-41fd-a1e2-24d09a02f3fd', 'pesel'),
('365d8c73-778e-4b6f-9388-43407a5e2e79', 'email'),
('4e7e9c3e-bb4e-4195-b212-7f41f93b6e84', 'adres'),
('8380bd44-fbe8-4a55-92d8-55a0be5e5917', 'telefon'),
('8eaf9c48-7e48-480c-83f7-beaf21874ea7', 'NIP'),
('3b42bc3a-4b45-4774-97f6-d43c02c6557e', 'pesel'),
('c7281ce4-b747-4fe3-882f-b6e42b21e50b', 'email'),
('1b977d01-c1aa-4e41-808d-8e4d266cc20d', 'adres'),
('46ce9559-ecef-4fd6-a39f-c2abcf1975b2', 'telefon'),
('2d54d4cc-b36d-4a11-8da9-6367d071be36', 'NIP'),
('5831dbfc-d930-44e6-870b-78f74fa0da64', 'pesel'),
('ac21f905-449b-41ac-845b-8f4ba9216d9f', 'email'),
('43243f54-8611-47e7-967e-97d3b50d413e', 'adres'),
('10b63266-301d-4069-955a-9c54986ccd9d', 'telefon'),
('82d425cc-f53e-4f04-8f03-2cb63dcd9db5', 'NIP'),
('c868583a-1186-4f46-9d44-b3fd8df5a6d4', 'pesel'),
('0674244f-e01b-44fe-bf39-e6f6e057dc7e', 'email'),
('5a8275ff-4736-4f63-a751-b692292badbe', 'adres'),
('9a37becc-0bf8-4ba4-8a3d-91b402197c3f', 'telefon'),
('b7e050f7-04a9-44c6-b2a5-92dd88002d90', 'NIP'),
('1ef8126d-285c-4ee4-8174-a9e7d49e6d80', 'pesel'),
('90dae09d-7cf2-4a1a-b16d-a824e73fd5fb', 'email'),
('6225229f-2930-4746-9223-f4214e0607eb', 'adres'),
('3d3a0e16-e2fd-40e9-b00f-987da9708f5d', 'telefon'),
('4677faf6-6289-4f87-b8fe-f66302f64930', 'NIP'),
('ae98af23-30db-4fa8-834e-2aa8721a86f7', 'pesel'),
('ecb53784-9ff9-436b-890c-8ae6f74b1380', 'email'),
('3d142c49-26e7-443c-9604-39c2b33ecb1f', 'adres'),
('0789c4cb-d9e1-4fd5-ba70-cb66ab884654', 'telefon'),
('26d71088-3080-4a07-85b4-c1050f7abe30', 'NIP'),
('ff2101b3-6796-4795-a97b-4b6fe387f7d8', 'pesel'),
('abb6e3f6-0f39-438d-a050-f100898f0f58', 'email'),
('faf95c4d-1854-449b-bfc0-4627db404f58', 'adres'),
('cab08ac9-c662-430c-9802-b81c74842428', 'telefon'),
('ab853759-24da-49c9-b4de-6cdd6c3038b7', 'NIP'),
('7b95d973-c515-4ce1-b93f-7f3d37b0af23', 'pesel'),
('de8bb917-fac1-4208-a2a4-5337a376ff5d', 'email'),
('a751ad32-77e2-4522-838b-288b6d1d8153', 'adres'),
('3e3fc905-8cd1-405c-8709-7b522de71aaa', 'telefon'),
('41e94ce9-8048-4bcb-b334-a169b2b3d63f', 'NIP'),
('56cd6f26-cad8-4e90-b622-477d80a85f3d', 'pesel'),
('853185ea-7ba2-437b-9e92-8dac15e7d787', 'email'),
('87a8cecb-8bfa-4941-af73-91784dac2e65', 'adres'),
('2467fdfc-66a8-45d7-a5f2-a2400afd37ff', 'telefon'),
('5a977e16-6444-4ad9-a2da-1d8d63f368e6', 'NIP'),
('013ffb8e-f909-4cc7-9418-8c4cc90d78c6', 'pesel'),
('af55a59d-c35a-4dd4-902d-c5e9df5bf5cc', 'email'),
('672c9717-73ac-4876-b386-7b44a41f8c14', 'adres'),
('2df927e9-13dd-4f89-bb09-571f959775e6', 'telefon'),
('285cf957-2802-43de-9592-ad54fb5042ee', 'NIP'),
('c6a38aa0-dddb-4f10-8003-338f94481896', 'pesel'),
('4289e033-4559-4af7-b967-e5cfbec1bc20', 'email'),
('163bf7ff-864f-4d03-bd2e-ac77edd69ebf', 'adres'),
('df580990-3054-4f79-80e0-7c3bfb7d2cbc', 'telefon'),
('ed119c74-076f-4b85-abc1-00517a953e44', 'NIP'),
('14bea905-04d3-4f2b-b92e-8db26fececa7', 'pesel'),
('2946949f-468a-4efb-8b56-ec770aa2de33', 'email'),
('380ce8c1-ae33-48db-a6b7-c4c43f64c228', 'adres'),
('8b28bf2b-04e7-434d-b8c9-2cc641da0760', 'telefon'),
('dd765737-cc04-4c7b-93bd-8bff938d8bdf', 'NIP'),
('69fa8146-f08a-41c1-9ac9-f91084509236', 'pesel'),
('9c918ec8-800a-4343-8095-b1b04cbe0737', 'email'),
('0efb2753-d469-4972-a0aa-db9f5eec11a5', 'adres'),
('4182845a-9bb6-4f1b-a9e6-305cbf45a52c', 'telefon'),
('9ada402f-f0f7-4d5a-9866-aa0112380532', 'NIP'),
('a2b812f8-7092-4531-8cde-3f976ce8b805', 'pesel'),
('1f8fd31f-b112-4a92-9121-329fca085e6d', 'email'),
('38eb56df-5e2c-42c7-a6b1-26c86064996a', 'adres'),
('5fc09467-ab97-4892-9994-26efcb81b238', 'telefon'),
('95e45c04-d733-4c3e-8b03-7b98a7176599', 'NIP'),
('c89a8a48-da81-4f71-a715-3bead6827c69', 'pesel'),
('ab26e046-99a0-4a1c-a458-84725f1512eb', 'email'),
('05212464-bcc1-441a-913e-bc351f8d0688', 'adres'),
('453e1df4-3622-420f-9fc9-d55c2ac27706', 'telefon'),
('679dde93-ec51-4fd2-adad-385168025861', 'NIP'),
('43b7b700-6abc-403f-b26c-1357fa7f3a28', 'pesel'),
('ba5fec2f-2c31-43e0-84c5-968201c1a155', 'email'),
('fcfeef17-5fca-4e47-adf1-185689acd5f4', 'adres'),
('c34c906c-6a14-4de7-8a61-08ed2009baf5', 'telefon'),
('f2b34cb6-2b32-4221-9b8d-c23c692bd033', 'NIP'),
('a8372536-eecf-4161-9aa3-7785e776a595', 'pesel'),
('06c9d48c-d2c7-45b6-a078-08ce6426eba6', 'email'),
('8da39af9-6181-49e0-8199-8b26366cd4e7', 'adres'),
('162b6ec9-03af-46ee-9b68-36ef7121276b', 'telefon'),
('a09cdcf4-8bcf-4927-bc91-d9ec22db1b95', 'NIP'),
('b957dcc7-e1bc-4f07-b885-693fc7666bbc', 'pesel'),
('1ec8cf5e-53ed-4754-ab51-3dbcbd626923', 'email'),
('819bdf42-5f3e-4422-8df7-a5815d9f077a', 'adres'),
('f9751190-4388-45d6-810c-de07f251bf14', 'telefon'),
('d9efc0ea-3592-4600-8fb3-4a849372f37c', 'NIP'),
('8f4b508c-83f8-45dc-bfbc-b97a58737058', 'pesel'),
('55a79c59-3e6a-4027-b6b8-344f16846c52', 'email'),
('87a9e7d8-5859-4f7b-ad95-59900fa9a2d0', 'adres'),
('5e98db29-340f-411b-8033-d43eb2ec5d98', 'telefon'),
('ac8fba5e-54f6-431d-8be0-403221b584d1', 'NIP'),
('4e36bc95-dfe7-4542-8065-c99a4bd288f0', 'pesel'),
('40bbf462-64af-409b-ab0e-94440f986cb8', 'email'),
('0d52cb0e-eb2b-4a12-a816-c26d921d6441', 'adres'),
('396f65fa-a859-4a48-9177-764768cdd5b1', 'telefon'),
('53e6a441-023d-4b5b-ade5-21ecb27b08d7', 'NIP'),
('577b1f60-7b37-4cd6-9852-b5e67690e012', 'pesel'),
('7bb5ea38-61c5-4b21-add9-e5ad6df4fc01', 'email'),
('1d3c32c9-45c8-4947-98a8-386839ddb4af', 'adres'),
('33e75b1b-6b23-4c59-b631-bba569901fc6', 'telefon'),
('5bbb5a15-60b9-4c94-994f-d26cc97490d0', 'NIP'),
('3f0a379b-0bc4-482b-badf-0bbd680d213b', 'pesel'),
('ec1bf028-2995-4335-8e92-f26f0cf2fc9c', 'email'),
('97a0e330-bb89-41db-ae4f-584c079fdb6e', 'adres'),
('8010f88b-ee5b-47c3-94fe-d4239bd75529', 'telefon'),
('63f43e78-36b4-42d3-b4e8-386566c0f782', 'NIP'),
('101592b4-61fa-41b6-ad05-24096d8f2ad9', 'pesel'),
('483822fe-7857-491b-89d6-54cc9fec8e61', 'email'),
('290087df-a5ad-40f4-adfc-d07ebaa27151', 'adres'),
('e11f1d2c-cb77-4492-a082-b3c6462a7435', 'telefon'),
('f06a5b4c-a99b-4ddc-b6c8-f09baf3feb6c', 'NIP'),
('cde8025e-3cdd-4b87-9f5b-e8b160ee28b3', 'pesel'),
('b3faae2f-4e5a-40e4-9d6f-a9888f38cafa', 'email'),
('c9756744-845b-41aa-922d-be1d22522ae5', 'adres'),
('35763758-e5b3-4889-b212-3f5bab1c3b36', 'telefon'),
('75012f6c-bcd4-480f-8ba7-a14afe1391e4', 'NIP'),
('7a0d052c-cfbc-4988-a758-a9d339ec1c01', 'pesel'),
('ca043de9-d050-4d19-91c8-7fc77c86e296', 'email'),
('6a3dfe23-926d-4e3d-903e-75d91201cc4a', 'adres'),
('e5b9b7cf-a535-4cef-a911-8fb93cf1afdb', 'telefon'),
('8b1840b8-1a70-49d3-b408-5234c621690f', 'NIP'),
('08644033-35c8-47e5-8fbb-2d9513a65f22', 'pesel'),
('94613f23-db8b-4ea7-bfbc-002e9f09126e', 'email'),
('fd4493dc-4b2e-4f6e-8e56-37ba23deafd8', 'adres'),
('e103d195-c29b-4bb3-ae0e-7272de7d9cd8', 'telefon'),
('f72eb504-d365-4892-8447-5a3d7049789c', 'NIP'),
('e3674d3f-02ca-45f0-8ab2-1d3012a4e637', 'pesel'),
('0073d6a7-c118-4d40-8e48-d512cc2a2405', 'email'),
('b10c3240-20f2-453e-a425-d384bc1dcf8d', 'adres'),
('39e1b64d-9824-40c8-9770-d14cb26566f9', 'telefon'),
('daa2f631-9f05-4541-b63d-d8f83c6be994', 'NIP'),
('75d72fe8-4f56-428c-8eef-23bfc19481fc', 'pesel'),
('25001308-2642-4d1f-b020-b3b193177cab', 'email'),
('38f72cb0-477d-4e34-ba1b-e22ff864f163', 'adres'),
('59dc56cd-0027-4d07-802b-13cadc304b4d', 'telefon'),
('3ded4d6d-c81d-43d2-91f4-74578247a22b', 'NIP'),
('42359759-055d-4fcd-9d21-fd91ecf2b885', 'pesel'),
('ad279890-fd3f-4c8a-b99e-09dae244c9d8', 'email'),
('ba09b67d-6940-496a-a7ef-329db89dba8d', 'adres'),
('e5e3d73f-4b3c-41c2-89dd-23cc9cd8f80d', 'telefon'),
('815a08a2-0719-438c-842a-2e4568727f1e', 'NIP'),
('feac9a90-34d7-4173-a89f-59459b6cd044', 'pesel'),
('d28d8310-771e-47a9-a7ef-7bd8ae74e8e6', 'email'),
('1bbfd2c6-7d41-455e-9251-3d14596ec41b', 'adres'),
('b182807e-f85d-4ef3-a788-6e7b13d4e22e', 'telefon'),
('7ab88ee3-ecb9-4c59-b67d-9cae93e8a4b7', 'NIP'),
('0205b7ce-56fe-4278-8b61-077e03663e2a', 'pesel'),
('948b3cd1-2321-419e-9f98-e3adc97809c6', 'email'),
('c651d56c-c50b-4d43-99e2-05af55938017', 'adres'),
('0c758c7e-cc32-4d44-a51b-1250bddb8927', 'telefon'),
('a126e4cd-bcbb-46cd-8f77-3cbea31cb1fb', 'NIP'),
('fd541e26-6b44-43eb-bef5-ee7a017c7a0d', 'pesel'),
('b6e73d5a-66dd-445b-bd60-37962d410c07', 'email'),
('b428c8e0-166c-4c90-8f9a-cb649c63a882', 'adres'),
('bcbd4be2-e07c-49d6-ac25-302ff7f67283', 'telefon'),
('377653b5-5b96-4232-aab8-dd6a93f4f56a', 'NIP'),
('759447bd-1314-42eb-9916-379d99c7ec2c', 'pesel'),
('9eb2ec11-d2e7-480b-837c-fc62167ecbdb', 'email'),
('b34050e8-8bdf-4a91-8e3b-c257fb3dccac', 'adres'),
('d6d092ca-3952-46e6-b6e6-c1b64ee514b7', 'telefon'),
('bbf4b9ca-f1dd-4059-ba27-ab0c9ffe2b1d', 'NIP'),
('9ebe3b14-1884-4842-8a61-7c966c5b8018', 'pesel'),
('ecec1cff-d7f0-4974-8e83-bd4fca01aa9f', 'email'),
('1181344a-7a2f-447c-b0c5-daa2107ffb00', 'adres'),
('710c45fa-1ef7-48a4-8361-816e9b961884', 'telefon'),
('4cca1119-67eb-4fd4-ade3-1d19790efb88', 'NIP'),
('b76fcc35-580b-4655-a7b9-35a82c3795c8', 'pesel'),
('14a6c579-f2e9-41dd-954a-f03b5e9126f8', 'email'),
('56e0de17-0768-442d-8e0f-8ee6c0d898a3', 'adres'),
('38e26c35-838b-46ea-b739-04df86947d8d', 'telefon'),
('1e563cf1-b30e-4bf2-99db-cb7fef75d099', 'NIP'),
('9ea843cf-3a16-439c-a6c7-2610b0e9f5af', 'pesel'),
('d875f438-0a30-46ed-bf76-a1347c3cf8e5', 'email'),
('f5a36e75-2fc9-4df8-8314-112146db8bc2', 'adres'),
('bff4bc05-ee1b-432c-97a6-92e509b79f2d', 'telefon'),
('9247ffd8-877d-4ea5-b925-120c7b89016d', 'NIP'),
('a95abbf5-4b0b-42e1-afa0-d3c2e3554df2', 'pesel'),
('a9b62b80-33cb-44a7-a066-be7d755ba7e8', 'email'),
('b71c2965-5c72-461e-a5c8-970dff316dbd', 'adres'),
('2c3d3c1b-1306-48f1-af26-d7e90da94f96', 'telefon'),
('ff243d3f-76e3-4f45-bd6b-b623c0e5a427', 'NIP'),
('856caeb4-d3bb-43ed-8cbc-7557e935f8d1', 'pesel'),
('7321d78a-14de-411f-9d16-b20f848d5e5d', 'email'),
('436b06d9-1165-403f-9ffd-3ad10786429b', 'adres'),
('1f3ac9da-4e34-46c5-ad48-34a7d7cad76c', 'telefon'),
('f1c409ba-e720-4b09-8a57-52dc9135530c', 'NIP'),
('2c0e9785-9f5f-49c7-8eb8-b2de8103b93c', 'pesel'),
('f3682cef-54be-4284-afd8-6dcf017e11fb', 'email'),
('0462c628-719b-4501-a232-1303083cc9e8', 'adres'),
('2b08b7c3-677e-4095-9d44-bd22dae54d36', 'telefon'),
('c3030a5b-0773-4134-b680-9776f4aa2c23', 'NIP'),
('db55e251-7916-4c8b-8bc4-9642b6aae5a6', 'pesel'),
('aac1e060-74df-464f-a0bb-ad1f788ada57', 'email'),
('8b5e756c-53b8-4373-bf7b-85783e9103dc', 'adres'),
('bde1a4a0-2122-46f9-971f-234b29d36ae5', 'telefon'),
('a9037cff-694f-49f5-a016-278d746255a7', 'NIP'),
('26a4b7a1-3e45-4a48-a728-808470fcc61f', 'pesel'),
('b5b9954c-86ad-4d4b-92df-7f0fc340adb6', 'email'),
('872efec8-2cf3-4886-89ea-dec47bbcd051', 'adres'),
('78c3a040-35e7-41f2-8999-73f17243bc0a', 'telefon'),
('fe5f81e7-577c-41a8-bd31-872b81b15fb9', 'NIP'),
('19dd405e-91f3-4949-83b1-bff23644af0a', 'pesel'),
('38f39867-abfa-4245-b372-901178369d82', 'email'),
('22a2f6d3-da05-4943-acb6-b70050197f61', 'adres'),
('0fe8dfd4-b61c-4206-b499-72cdf3ba0ac4', 'telefon'),
('9857ea63-d121-4315-bc11-d4f676306cf0', 'NIP'),
('e9c925e5-b116-49ba-a487-d7db75cfb99e', 'pesel'),
('f96ccb2c-3966-4f2e-97ee-f02d41c71fbb', 'email'),
('13bcd8fb-1949-4500-8817-775358bba10a', 'adres'),
('6300bc9f-b73f-427c-8f58-2ad486a42512', 'telefon'),
('4cf7c0dd-e8f1-4f72-b886-1c3e97536899', 'NIP'),
('dc39f968-74f3-4b05-be4c-2be80160fc62', 'pesel'),
('29ca51d4-0fcd-4b45-937e-9023b6056135', 'email'),
('286ff55d-0d1e-4346-94f0-acdfa4372e3e', 'adres'),
('87db9529-f50f-4a6f-882e-9afe74cecffe', 'telefon'),
('8a2ff868-b01e-44fa-9549-05c2e6d6e80f', 'NIP'),
('a2474bef-7d76-4e02-ad1a-5794f5d9f30a', 'pesel'),
('7c942696-465d-4bc1-813b-2e3f1d64a598', 'email'),
('c66f2a0c-e093-42cd-91ac-7bc5fd7a1a88', 'adres'),
('e1cfac64-a2c1-488e-b467-aa8104548034', 'telefon'),
('88da475e-0430-40ae-a224-38b1968d230e', 'NIP'),
('f5e7b7fd-a46a-4270-9478-bb30126e8850', 'pesel'),
('ac241a3a-d5b2-44ed-96fa-1a9e0b415dd5', 'email'),
('ec875100-648f-4304-a840-d4a22822739c', 'adres'),
('ef6b1d3d-92a9-4791-be3d-306b2bb46c9e', 'telefon'),
('b95cf2a6-0856-4557-95c7-0a5afb692d30', 'NIP'),
('6d172f6e-3177-432c-b2fc-3fe3a66143b7', 'pesel'),
('c3abf343-b276-4750-aafd-855e952fb20f', 'email'),
('1358507d-df8f-42d6-b311-c92792328046', 'adres'),
('bb2ab551-2501-43fc-8987-fbd9555ef5bc', 'telefon'),
('edd6377d-11df-4120-b72e-76631b033f25', 'NIP'),
('2edbca2b-920d-4b72-84b3-7d9698903e7a', 'pesel'),
('e010da4e-d0cb-4b7b-85ed-31a067f6959f', 'email'),
('3f1e362d-b419-42aa-89ba-7399debac9d4', 'adres'),
('0d9f64ea-4917-415f-903e-771bbf1f9760', 'telefon'),
('6eb59fb3-b915-448e-adf0-2a1f3a2c5193', 'NIP'),
('0112af73-e328-4e61-b657-79892c6fe09a', 'pesel'),
('62a62925-4146-4872-8d70-e8a6881db73a', 'email'),
('214ab411-2497-4b6d-a8f1-7b2c212d38e8', 'adres'),
('e7f08c93-2f77-470d-beb9-d17a6d641cd4', 'telefon'),
('46c6f1eb-b452-4a39-9ffd-513c5a1a7d94', 'NIP'),
('d9047078-255f-4688-bd68-793ce4ab8215', 'pesel'),
('52e1ebc6-b86c-4d5b-a703-942ae363e720', 'email'),
('64be2c4e-90ce-4e6d-bd46-9b63756617dc', 'adres'),
('9c4b7c01-20a0-46d9-bfe3-34e6da00f672', 'telefon'),
('e206b0c2-dac6-4890-bb16-19dfbfdbbc32', 'NIP'),
('1221b784-2231-4ce9-8826-762ed1e4c813', 'pesel'),
('21d57556-e03b-425e-976d-e7755f5f3040', 'email'),
('fc705618-9564-4e07-9f23-6b9ec4ff9241', 'adres'),
('9d4770fb-795c-4eca-87ee-1263d4bf8d70', 'telefon'),
('0ae2f34e-e72c-40a8-a603-425849d8f95b', 'NIP'),
('3028e44d-fdd5-407c-8101-9993b45da0e6', 'pesel'),
('877fdbc1-dfe2-4922-9769-c861e4720e71', 'email'),
('4e0e830d-feb6-405d-bd48-621194ae4f54', 'adres'),
('9becdb81-ecd7-45c0-9424-4164546f1c58', 'telefon'),
('b3728d84-19b7-478a-9e49-0b38a6c893a8', 'NIP'),
('ef5a3db5-d03b-4562-bc35-b1d703518436', 'pesel'),
('d8f951f4-1385-4109-af0a-928fc3dc4953', 'email'),
('546babe0-4dea-41bd-9a61-f253e034be76', 'adres'),
('d38cd0ca-f6f9-4db2-b1d4-35d9d0877ffa', 'telefon'),
('3e7e1835-e2e7-43a0-a52d-afadd9931e44', 'NIP'),
('9e649ce8-b516-425f-9866-fd280109a1b7', 'pesel'),
('4937dd8c-6e4f-43a6-94ad-283d63e9cd69', 'email'),
('d241c29b-83dd-4066-9e17-bc10801df2a3', 'adres'),
('d549b3e7-8f63-4e60-8f61-33ef09a2ad4d', 'telefon'),
('9ba13fac-ce8a-4acc-8f48-56ca46f16d13', 'NIP'),
('cfd17299-38af-4212-a9a0-ea81f431b19f', 'pesel'),
('55c3d107-1d73-49ea-9a96-cc242504d8f9', 'email'),
('4eb0c709-ce9d-4c39-8c40-4831df64a33d', 'adres'),
('97b3eee7-4051-4ee8-a7cf-a0b6e9a345f0', 'telefon'),
('ecd2673f-b7a2-4893-a33c-372b35535e6d', 'NIP'),
('79267603-8551-4b2c-8418-139f07d83bc4', 'pesel'),
('fdaba2d1-df50-4e67-a9d9-f218821c1720', 'email'),
('e6b9ad83-83da-49c1-b2ef-03322955a839', 'adres'),
('33f25c48-d793-451a-8f8e-a2965d802c5f', 'telefon'),
('ed407d5c-46a1-41b5-ab01-171a8e6abff5', 'NIP'),
('e113ea7f-7ba5-4dc0-be3e-62c30839c2a4', 'pesel'),
('25d0503a-3815-4b3f-a8d4-545959324f41', 'email'),
('2f41a3d0-c250-4d94-b34b-c81edf67bfe8', 'adres'),
('50a53cac-01f3-4f70-b281-2426806a5735', 'telefon'),
('51f3c64d-1fe0-4c01-8637-66a884848359', 'NIP'),
('ec9dd8f6-3172-40e6-9278-643a3a71350f', 'pesel'),
('1176558d-5dab-49b3-b6e7-60560a2f70a7', 'email'),
('c02cb844-740d-4d0b-ad4a-db922336a8a2', 'adres'),
('16898a82-334c-4853-a819-a351ab6b8cf8', 'telefon'),
('7df99d33-a2e2-4682-9f8a-20f835cd901e', 'NIP'),
('5cb21ff9-e5a6-4f5b-97d1-5e3f6479300a', 'pesel'),
('620fbbeb-87cf-4a7e-92f5-c6f31a7c3001', 'email'),
('eefcec3e-eba1-435d-872c-44241760f828', 'adres'),
('011dfa0b-58fe-479a-ac46-43a7bd16686e', 'telefon'),
('d775335f-d0dd-4bd8-ae18-c8fc235f1e5b', 'NIP'),
('a25e49d7-8809-4cf6-b193-39395cdadad0', 'pesel'),
('a3cb774b-fc8a-4f63-824b-c6c5e4cfc018', 'email'),
('7493616d-ebd1-49eb-ae41-c9b758114a4b', 'adres'),
('72141dc7-bc7c-4fb5-b63f-7adf357337fc', 'telefon'),
('dabf4864-144d-4b42-8d42-4e46eca5fc0b', 'NIP'),
('86f8d6d1-71ab-44dd-88b1-b9fa7a3cece3', 'pesel'),
('f712599c-bc48-41a8-8d5b-82c06d3a8227', 'email'),
('981c0802-119c-49b5-9cd5-0472814b5e99', 'adres'),
('becda6f6-80e3-47a7-b5a6-066f919aee3f', 'telefon'),
('93539dbf-e205-414e-9c8d-2f9c21e060e5', 'NIP'),
('0785c373-2685-48e8-96ed-0ef447e885bc', 'pesel'),
('5e3903a3-c292-4ba5-bbb5-44d9d628f861', 'email'),
('271dbeee-5fe0-4b66-b685-0c5599ff1553', 'adres'),
('6ad469d5-d011-4c98-9f67-660f2948a110', 'telefon'),
('e0e2eadf-aa43-4d21-871a-2df7b97dd1a2', 'NIP'),
('d38ad3fe-045b-46b2-9978-d155523a1237', 'pesel'),
('d91cb83c-c891-4b00-85a2-afcf2ff7eeda', 'email'),
('a9d23286-a640-452e-a204-28c1e131114c', 'adres'),
('343a710a-b61f-4214-b9b3-eb7eddc0b5f4', 'telefon'),
('1d34233c-fab4-4568-b484-53f6c777deea', 'NIP'),
('a579a571-f224-4593-97eb-c016e395908a', 'pesel'),
('d27d59a5-a514-4dd0-ab40-131bcad2c3dd', 'email'),
('3dc508a2-6602-4471-82bc-f1a5a33d8f0c', 'adres'),
('a3b87cfc-67e3-4f4f-b7ea-9e7b7c7e23d7', 'telefon'),
('fb212afd-5394-4571-a280-382573e6e63b', 'NIP'),
('85b3e691-4a1f-41f1-8405-737cf71bf4dd', 'pesel'),
('999428d6-8e1b-42fe-bfe4-285cc5c46c36', 'email'),
('5f8fd0c6-53aa-466a-937c-2b7a9c9df06b', 'adres'),
('3fbee004-2812-42ec-8c98-45ab4f1b61c1', 'telefon'),
('2daeed71-69c5-4574-a9c9-fc6438d61c71', 'NIP'),
('5679d5b4-c321-4851-8d59-140644a90883', 'pesel'),
('ff58927f-b18c-4a38-a381-5b18070a92b4', 'email'),
('8331206b-c9ab-4f4d-97fa-888047d25ef8', 'adres'),
